"weight_cat","male","married","edu_cat","bdonationvol","recency_in_month","formvoluntary","formgroup","formmutual","formplasma","formblood","age_cat_2","age_cat_0","resident_cat_0","resident_cat_1","resident_cat_3","occupation_cat_11","occupation_cat_7","occupation_cat_9","occupation_cat_3","occupation_cat_5","occupation_cat_4","occupation_cat_2","occupation_cat_1","occupation_cat_10","occupation_cat_6","firm_cost","firm_gain","test_group"
1,1,1,0,400,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1"
1,1,0,0,400,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,0,4000,6,10,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,1,0,0,400,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,0,0,1,200,24,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
0,0,1,0,300,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2"
0,0,0,0,300,21,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,0,400,17,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,1,0,0,300,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,1,1,400,14,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,1,0,0,400,20,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,0,800,8,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
0,1,0,0,1600,26,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,0,200,18,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2"
1,1,0,1,300,25,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,1,200,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,1,1,200,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,1,400,26,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,1,0,1,400,15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,0,1,200,12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
1,0,1,1,400,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,0,0,400,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,1,0,300,11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
0,0,0,0,300,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
1,1,1,1,400,26,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
1,1,0,1,400,13,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1"
1,0,0,1,200,13,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2"
0,0,1,1,400,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,0,1,1200,7,3,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,51,440,"0"
1,0,1,0,1600,6,4,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
1,1,1,1,1400,12,2,5,0,0,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,31,220,"0"
1,0,1,1,2400,9,6,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
0,0,1,1,600,11,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42,330,"2"
1,0,1,1,900,26,3,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,330,"1"
1,1,1,0,3200,6,8,0,0,0,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,1,4800,6,12,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,1,2000,7,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,51,440,"0"
1,0,1,0,1200,9,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,1,600,6,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,440,"2"
0,1,1,0,1800,6,6,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,1,2800,19,8,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,0,1,1,400,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,440,"0"
1,1,1,0,2400,7,6,0,0,0,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
0,0,1,1,3400,7,9,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,1,2000,13,6,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52,440,"2"
0,1,0,0,800,11,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,52,440,"2"
0,0,1,0,4000,11,10,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,1,2200,7,6,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,52,440,"1"
1,0,1,0,3200,16,8,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,0,2800,7,7,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,1,2300,10,6,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
1,1,1,0,1300,20,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,0,2600,24,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
0,0,1,0,3300,7,10,0,0,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,1,0,1600,18,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,1,1,1,900,7,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,330,"2"
0,1,1,0,2700,12,7,0,0,0,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
0,0,1,0,2000,8,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,0,1,1,3200,10,8,0,0,0,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,0,1,1900,6,5,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52,440,"2"
1,1,0,1,1200,6,3,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
0,1,0,1,1200,7,4,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,42,330,"2"
1,0,1,0,2400,12,6,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
0,0,1,1,2200,14,7,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,330,"1"
1,0,1,0,2500,8,7,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,0,1,0,3200,7,8,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,0,1,4800,9,12,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
0,1,0,1,1600,6,3,3,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,41,330,"0"
0,0,0,0,900,12,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,440,"0"
1,1,1,1,900,15,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,0,1,1,1800,11,4,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,1,700,10,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
0,0,0,1,4000,26,10,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
1,0,0,1,1200,8,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
0,0,1,0,2600,6,11,0,0,0,11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,42,330,"2"
1,1,1,1,3700,16,11,0,0,1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
1,1,1,0,3600,12,9,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,0,0,1,2200,6,6,2,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42,330,"1"
1,1,1,0,800,25,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,440,"0"
1,1,0,1,2400,7,6,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,0,2800,24,7,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,0,1,0,1100,20,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
0,1,1,0,3200,6,8,0,0,0,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,0,1,0,1600,13,4,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,0,1,800,14,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,1,2400,6,6,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,2800,6,6,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,0,1,0,2400,18,6,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
0,1,0,1,600,6,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,51,440,"0"
0,1,1,0,2400,10,6,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
1,0,1,0,3600,6,9,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,1600,13,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,0,1,0,3100,6,7,0,1,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,1,2000,14,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,1,1,1,3300,6,8,0,1,0,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,0,1000,8,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
1,0,1,0,2700,18,7,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,1,2100,7,6,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
1,1,1,0,700,21,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"2"
0,0,0,1,2000,7,6,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,330,"2"
0,0,0,1,2800,6,7,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,0,3600,7,9,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,0,1,700,7,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52,440,"2"
0,1,1,0,1600,13,4,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,0,1600,6,4,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,51,440,"0"
0,1,1,1,1800,12,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,42,330,"1"
1,1,1,0,1200,17,3,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
1,1,1,1,2200,9,6,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,52,440,"2"
1,0,1,0,5100,6,12,1,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,3300,6,10,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,0,2400,6,6,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,52,440,"2"
1,1,1,1,1600,17,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,220,"1"
0,1,0,0,700,13,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,42,330,"2"
1,1,1,0,1200,13,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,0,2400,11,6,0,0,0,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
0,0,1,0,800,18,3,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,0,1,1,3100,7,8,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,0,1,1600,12,4,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,1,3100,10,9,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,51,440,"0"
1,1,0,1,1500,16,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
0,0,1,0,600,13,3,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,330,"1"
1,1,1,1,2000,6,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,0,0,0,600,22,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,1,1600,11,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,0,1,0,1600,13,4,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,51,440,"0"
1,0,1,1,1300,21,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,0,1200,9,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,0,1600,19,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,440,"2"
1,1,1,1,2000,6,5,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,0,400,23,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,1,800,21,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,1200,15,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,0,2400,8,6,0,0,0,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
0,1,0,0,1400,10,3,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
1,0,1,0,2400,8,6,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
1,1,1,0,1300,12,3,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,0,1,0,2400,8,6,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,0,1900,8,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
1,1,1,0,2400,7,6,0,0,0,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
1,0,0,0,1200,15,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,440,"0"
1,1,1,0,2200,7,5,0,1,0,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,52,440,"2"
0,1,0,1,400,22,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,220,"2"
0,0,1,1,800,15,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,330,"2"
0,1,1,1,900,13,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,42,330,"2"
1,1,0,1,1600,8,4,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,1,1600,10,6,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
1,1,1,0,800,23,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,440,"2"
0,0,1,0,2800,6,7,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
0,0,0,1,800,26,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
1,1,0,0,1200,8,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,0,2400,8,6,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
1,1,1,0,1600,11,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
0,0,0,0,1600,9,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,0,2000,6,5,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,1,2000,8,5,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,1,700,23,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,220,"2"
1,1,1,0,800,6,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
0,0,0,1,1000,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,440,"2"
1,0,1,0,900,8,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,1,1400,18,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,1,0,1200,12,3,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,1,1600,9,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,440,"2"
1,1,1,0,800,11,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,1,2400,6,6,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52,440,"2"
0,1,0,1,2000,7,4,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52,440,"2"
1,1,1,0,1500,14,4,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"2"
0,0,1,0,700,10,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,42,330,"2"
1,0,0,0,800,8,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,1,1200,15,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,42,330,"1"
1,1,1,0,800,19,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,0,0,1,800,6,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
1,0,1,0,800,20,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,440,"0"
1,1,1,0,1200,11,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
1,1,1,1,1200,3,4,1,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,440,"2"
0,1,1,0,900,9,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,1,500,12,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,42,330,"2"
1,1,1,0,1100,11,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,0,1,1000,12,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,32,220,"2"
1,1,1,0,1600,12,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
0,0,1,0,600,18,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,330,"0"
1,1,0,1,1100,7,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,0,1,1,800,7,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
1,1,1,0,1500,9,3,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,0,800,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,0,2000,7,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
0,0,1,0,1500,6,4,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,51,440,"0"
1,1,0,1,1600,7,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,51,440,"0"
1,0,1,0,800,15,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,1100,11,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
