"weight_cat","male","married","edu_cat","bdonationvol","recency_in_month","formvoluntary","formgroup","formmutual","formplasma","formblood","age_cat_2","age_cat_0","resident_cat_0","resident_cat_1","resident_cat_3","occupation_cat_11","occupation_cat_7","occupation_cat_9","occupation_cat_3","occupation_cat_5","occupation_cat_4","occupation_cat_2","occupation_cat_1","occupation_cat_10","occupation_cat_6","firm_cost","firm_gain","test_group"
1,0,1,0,300,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,330,"2"
1,1,0,1,400,9,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
0,0,0,1,300,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
1,0,1,0,400,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,330,"2"
1,1,0,1,300,13,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,0,1,400,13,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,0,0,800,7,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,0,0,1,500,6,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
0,1,1,0,700,6,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,800,6,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,0,400,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
0,1,1,0,800,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,0,0,400,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
0,1,0,1,400,13,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,0,1,0,300,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,220,"1"
1,1,1,0,800,6,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,0,400,13,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,0,1,0,400,13,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,1,800,6,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,52,440,"2"
0,0,1,0,400,13,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
0,0,1,0,400,13,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
0,1,0,1,400,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,400,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,0,800,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,1,400,12,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,32,220,"2"
1,0,1,0,400,12,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,1,800,6,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,51,440,"0"
0,0,0,0,300,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,330,"2"
0,1,1,0,800,6,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,1,600,6,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,330,"2"
1,1,0,0,400,12,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
0,0,1,1,400,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,0,0,1,700,6,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
0,1,0,1,300,12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,42,330,"2"
1,1,0,1,300,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"1"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,220,"1"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"1"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"1"
1,1,0,1,400,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"1"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"1"
0,1,0,1,300,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52,440,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"1"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,220,"0"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
1,0,0,0,300,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,0,1,0,300,12,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,42,330,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52,440,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,220,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31,220,"0"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,220,"1"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,330,"2"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,32,220,"2"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"1"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
1,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"1"
0,1,0,1,200,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
1,1,0,0,400,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,0,0,400,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,0,0,1,300,12,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,42,330,"1"
1,1,1,0,400,12,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,330,"1"
1,1,1,1,400,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,330,"0"
1,1,1,1,300,12,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,330,"2"
1,0,0,1,400,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
0,0,1,0,300,11,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
0,1,1,1,400,11,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,330,"1"
1,1,1,0,400,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,1,400,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,440,"2"
0,1,0,1,400,11,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
0,1,1,0,300,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,330,"1"
1,1,1,1,400,11,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,0,1,0,400,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,1,0,1,400,10,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,0,1,0,400,11,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,1,300,11,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,330,"2"
1,0,1,0,400,10,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,1,0,1,400,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
1,1,1,0,400,10,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"2"
1,0,0,0,400,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,0,400,10,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,51,440,"0"
1,1,1,1,400,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
0,1,0,0,300,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,0,1,0,300,10,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,42,330,"1"
0,0,0,1,400,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,42,330,"2"
0,1,1,0,300,9,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,42,330,"2"
1,1,1,0,400,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,0,200,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,0,1,400,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,0,0,1,300,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,330,"1"
0,0,0,0,400,9,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
0,1,1,0,400,9,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,1,200,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
0,1,0,0,400,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,0,400,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,0,1,1,400,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
1,1,1,0,400,9,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"2"
0,0,0,0,300,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,0,1,0,400,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
0,0,1,0,300,9,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,1,300,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
0,1,0,0,200,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52,440,"2"
0,1,0,1,300,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
0,1,0,0,300,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52,440,"2"
0,1,0,0,300,9,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
0,1,1,1,200,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,220,"2"
0,1,0,1,300,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,330,"2"
1,1,1,0,400,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
1,1,1,0,400,9,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
0,1,1,0,200,9,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,0,400,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,0,400,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,0,1,0,400,9,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,400,9,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
0,1,0,0,400,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
1,1,1,0,400,8,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
0,1,1,0,400,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,0,400,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,52,440,"1"
1,1,0,1,300,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,51,440,"0"
1,0,1,1,300,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,1,0,400,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,0,0,400,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
1,0,1,0,400,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,0,0,0,300,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,0,1,0,300,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,330,"0"
1,1,1,0,300,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,0,1,1,400,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,42,330,"1"
1,1,0,1,400,8,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,52,440,"1"
1,0,0,1,400,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,0,0,400,8,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
0,1,0,0,400,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,0,0,400,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
1,1,1,0,400,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
0,0,1,0,400,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,0,400,7,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"1"
0,0,1,0,300,7,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,42,330,"2"
0,1,1,0,400,7,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"2"
0,0,1,0,400,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"1"
0,1,0,1,300,7,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,42,330,"2"
1,0,1,1,300,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,330,"2"
0,1,0,1,400,7,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,0,400,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,0,0,400,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,42,330,"1"
1,1,0,0,300,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,330,"2"
0,1,1,0,300,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,0,1,300,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
0,1,0,0,400,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
0,1,0,1,400,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,0,0,400,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,1,300,7,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,1,300,7,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,1,1,0,400,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,0,400,7,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"1"
0,1,0,1,400,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,0,1,400,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
1,1,1,0,400,6,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"2"
1,0,0,0,400,6,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
0,0,1,0,300,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,330,"2"
0,0,1,0,400,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,0,0,400,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,440,"0"
0,1,1,0,400,6,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,0,1,0,400,6,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
0,1,0,1,200,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,31,220,"0"
0,1,0,1,400,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,52,440,"2"
1,1,0,0,400,6,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,51,440,"0"
0,0,1,0,400,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,0,400,6,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52,440,"2"
1,1,1,1,400,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,400,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,1,1,0,400,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,440,"0"
1,1,0,1,400,6,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52,440,"2"
1,0,1,0,300,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,0,1,0,400,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"1"
1,0,1,0,400,6,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,0,1,0,400,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
1,0,1,0,800,6,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52,440,"2"
1,1,1,1,400,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,440,"2"
0,1,0,1,300,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,42,330,"2"
1,1,0,0,400,6,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,440,"0"
